t_over_theta,p_tau0,impulse_tau0,p_tau0.25,impulse_tau0.25,p_tau1,impulse_tau1,p_tau4,impulse_tau4
2.611500000000e+01,6.898471363138e-12,1.518583037467e+00,9.509538731851e-12,1.518583037465e+00,2.477015609636e-07,1.518582726138e+00,3.380516934013e-03,1.503333834059e+00
2.612000000000e+01,6.864065093676e-12,1.518583037467e+00,9.462109709558e-12,1.518583037465e+00,2.464661442742e-07,1.518582727370e+00,3.363656535465e-03,1.503350652342e+00
2.612500000000e+01,6.829830426198e-12,1.518583037467e+00,9.414917240501e-12,1.518583037465e+00,2.452368892514e-07,1.518582728597e+00,3.346880228506e-03,1.503367386743e+00
2.613000000000e+01,6.795766504837e-12,1.518583037467e+00,9.367960144864e-12,1.518583037465e+00,2.440137651635e-07,1.518582729817e+00,3.330187593727e-03,1.503384037681e+00
2.613500000000e+01,6.761872477992e-12,1.518583037467e+00,9.321237248720e-12,1.518583037465e+00,2.427967414325e-07,1.518582731031e+00,3.313578213811e-03,1.503400605572e+00
2.614000000000e+01,6.728147498312e-12,1.518583037467e+00,9.274747383992e-12,1.518583037465e+00,2.415857876326e-07,1.518582732239e+00,3.297051673523e-03,1.503417090830e+00
2.614500000000e+01,6.694590722669e-12,1.518583037467e+00,9.228489388432e-12,1.518583037465e+00,2.403808734901e-07,1.518582733441e+00,3.280607559698e-03,1.503433493868e+00
2.615000000000e+01,6.661201312144e-12,1.518583037467e+00,9.182462105587e-12,1.518583037465e+00,2.391819688819e-07,1.518582734636e+00,3.264245461234e-03,1.503449815095e+00
2.615500000000e+01,6.627978431998e-12,1.518583037467e+00,9.136664384773e-12,1.518583037465e+00,2.379890438353e-07,1.518582735826e+00,3.247964969075e-03,1.503466054920e+00
2.616000000000e+01,6.594921251658e-12,1.518583037467e+00,9.091095081044e-12,1.518583037465e+00,2.368020685273e-07,1.518582737010e+00,3.231765676211e-03,1.503482213748e+00
2.616500000000e+01,6.562028944692e-12,1.518583037467e+00,9.045753055166e-12,1.518583037465e+00,2.356210132833e-07,1.518582738188e+00,3.215647177656e-03,1.503498291984e+00
2.617000000000e+01,6.529300688792e-12,1.518583037468e+00,9.000637173586e-12,1.518583037465e+00,2.344458485769e-07,1.518582739361e+00,3.199609070449e-03,1.503514290030e+00
2.617500000000e+01,6.496735665750e-12,1.518583037468e+00,8.955746308403e-12,1.518583037465e+00,2.332765450289e-07,1.518582740527e+00,3.183650953635e-03,1.503530208284e+00
2.618000000000e+01,6.464333061437e-12,1.518583037468e+00,8.911079337345e-12,1.518583037465e+00,2.321130734067e-07,1.518582741688e+00,3.167772428260e-03,1.503546047147e+00
2.618500000000e+01,6.432092065788e-12,1.518583037468e+00,8.866635143734e-12,1.518583037465e+00,2.309554046235e-07,1.518582742842e+00,3.151973097361e-03,1.503561807012e+00
2.619000000000e+01,6.400011872775e-12,1.518583037468e+00,8.822412616464e-12,1.518583037465e+00,2.298035097374e-07,1.518582743991e+00,3.136252565954e-03,1.503577488275e+00
2.619500000000e+01,6.368091680393e-12,1.518583037468e+00,8.778410649969e-12,1.518583037465e+00,2.286573599509e-07,1.518582745135e+00,3.120610441024e-03,1.503593091327e+00
2.620000000000e+01,6.336330690634e-12,1.518583037468e+00,8.734628144197e-12,1.518583037465e+00,2.275169266104e-07,1.518582746272e+00,3.105046331518e-03,1.503608616559e+00
2.620500000000e+01,6.304728109472e-12,1.518583037468e+00,8.691064004583e-12,1.518583037465e+00,2.263821812050e-07,1.518582747404e+00,3.089559848332e-03,1.503624064358e+00
2.621000000000e+01,6.273283146842e-12,1.518583037468e+00,8.647717142023e-12,1.518583037465e+00,2.252530953658e-07,1.518582748531e+00,3.074150604303e-03,1.503639435111e+00
2.621500000000e+01,6.241995016617e-12,1.518583037468e+00,8.604586472841e-12,1.518583037465e+00,2.241296408657e-07,1.518582749651e+00,3.058818214199e-03,1.503654729202e+00
2.622000000000e+01,6.210862936592e-12,1.518583037468e+00,8.561670918770e-12,1.518583037465e+00,2.230117896184e-07,1.518582750766e+00,3.043562294710e-03,1.503669947014e+00
2.622500000000e+01,6.179886128464e-12,1.518583037468e+00,8.518969406917e-12,1.518583037466e+00,2.218995136774e-07,1.518582751876e+00,3.028382464437e-03,1.503685088926e+00
2.623000000000e+01,6.149063817812e-12,1.518583037468e+00,8.476480869743e-12,1.518583037466e+00,2.207927852358e-07,1.518582752980e+00,3.013278343883e-03,1.503700155318e+00
2.623500000000e+01,6.118395234075e-12,1.518583037468e+00,8.434204245032e-12,1.518583037466e+00,2.196915766253e-07,1.518582754078e+00,2.998249555445e-03,1.503715146565e+00
2.624000000000e+01,6.087879610538e-12,1.518583037468e+00,8.392138475867e-12,1.518583037466e+00,2.185958603157e-07,1.518582755171e+00,2.983295723401e-03,1.503730063044e+00
2.624500000000e+01,6.057516184308e-12,1.518583037468e+00,8.350282510601e-12,1.518583037466e+00,2.175056089140e-07,1.518582756259e+00,2.968416473907e-03,1.503744905126e+00
2.625000000000e+01,6.027304196298e-12,1.518583037468e+00,8.308635302832e-12,1.518583037466e+00,2.164207951638e-07,1.518582757341e+00,2.953611434978e-03,1.503759673184e+00
2.625500000000e+01,5.997242891207e-12,1.518583037468e+00,8.267195811379e-12,1.518583037466e+00,2.153413919448e-07,1.518582758417e+00,2.938880236489e-03,1.503774367585e+00
2.626000000000e+01,5.967331517500e-12,1.518583037468e+00,8.225963000251e-12,1.518583037466e+00,2.142673722718e-07,1.518582759489e+00,2.924222510160e-03,1.503788988697e+00
2.626500000000e+01,5.937569327393e-12,1.518583037468e+00,8.184935838627e-12,1.518583037466e+00,2.131987092943e-07,1.518582760555e+00,2.909637889545e-03,1.503803536887e+00
2.627000000000e+01,5.907955576827e-12,1.518583037468e+00,8.144113300826e-12,1.518583037466e+00,2.121353762956e-07,1.518582761615e+00,2.895126010029e-03,1.503818012517e+00
2.627500000000e+01,5.878489525459e-12,1.518583037468e+00,8.103494366281e-12,1.518583037466e+00,2.110773466923e-07,1.518582762671e+00,2.880686508814e-03,1.503832415949e+00
2.628000000000e+01,5.849170436635e-12,1.518583037468e+00,8.063078019517e-12,1.518583037466e+00,2.100245940337e-07,1.518582763721e+00,2.866319024912e-03,1.503846747544e+00
2.628500000000e+01,5.819997577377e-12,1.518583037468e+00,8.022863250123e-12,1.518583037466e+00,2.089770920010e-07,1.518582764766e+00,2.852023199135e-03,1.503861007660e+00
2.629000000000e+01,5.790970218361e-12,1.518583037468e+00,7.982849052729e-12,1.518583037466e+00,2.079348144064e-07,1.518582765806e+00,2.837798674087e-03,1.503875196654e+00
2.629500000000e+01,5.762087633903e-12,1.518583037468e+00,7.943034426977e-12,1.518583037466e+00,2.068977351929e-07,1.518582766840e+00,2.823645094153e-03,1.503889314879e+00
2.630000000000e+01,5.733349101935e-12,1.518583037468e+00,7.903418377499e-12,1.518583037466e+00,2.058658284337e-07,1.518582767869e+00,2.809562105493e-03,1.503903362690e+00
2.630500000000e+01,5.704753903994e-12,1.518583037468e+00,7.863999913893e-12,1.518583037466e+00,2.048390683308e-07,1.518582768894e+00,2.795549356032e-03,1.503917340437e+00
2.631000000000e+01,5.676301325197e-12,1.518583037468e+00,7.824778050693e-12,1.518583037466e+00,2.038174292154e-07,1.518582769913e+00,2.781606495451e-03,1.503931248469e+00
2.631500000000e+01,5.647990654229e-12,1.518583037468e+00,7.785751807353e-12,1.518583037466e+00,2.028008855463e-07,1.518582770927e+00,2.767733175177e-03,1.503945087135e+00
2.632000000000e+01,5.619821183321e-12,1.518583037468e+00,7.746920208213e-12,1.518583037466e+00,2.017894119099e-07,1.518582771936e+00,2.753929048377e-03,1.503958856780e+00
2.632500000000e+01,5.591792208236e-12,1.518583037468e+00,7.708282282482e-12,1.518583037466e+00,2.007829830193e-07,1.518582772940e+00,2.740193769947e-03,1.503972557749e+00
2.633000000000e+01,5.563903028247e-12,1.518583037468e+00,7.669837064209e-12,1.518583037466e+00,1.997815737137e-07,1.518582773938e+00,2.726526996503e-03,1.503986190384e+00
2.633500000000e+01,5.536152946124e-12,1.518583037469e+00,7.631583592263e-12,1.518583037466e+00,1.987851589579e-07,1.518582774932e+00,2.712928386376e-03,1.503999755026e+00
2.634000000000e+01,5.508541268113e-12,1.518583037469e+00,7.593520910304e-12,1.518583037466e+00,1.977937138414e-07,1.518582775921e+00,2.699397599600e-03,1.504013252014e+00
2.634500000000e+01,5.481067303920e-12,1.518583037469e+00,7.555648066763e-12,1.518583037466e+00,1.968072135781e-07,1.518582776905e+00,2.685934297905e-03,1.504026681685e+00
2.635000000000e+01,5.453730366695e-12,1.518583037469e+00,7.517964114817e-12,1.518583037467e+00,1.958256335053e-07,1.518582777884e+00,2.672538144707e-03,1.504040044376e+00
2.635500000000e+01,5.426529773014e-12,1.518583037469e+00,7.480468112366e-12,1.518583037467e+00,1.948489490836e-07,1.518582778859e+00,2.659208805102e-03,1.504053340420e+00
2.636000000000e+01,5.399464842860e-12,1.518583037469e+00,7.443159122007e-12,1.518583037467e+00,1.938771358958e-07,1.518582779828e+00,2.645945945856e-03,1.504066570150e+00
2.636500000000e+01,5.372534899607e-12,1.518583037469e+00,7.406036211014e-12,1.518583037467e+00,1.929101696464e-07,1.518582780793e+00,2.632749235396e-03,1.504079733896e+00
2.637000000000e+01,5.345739270008e-12,1.518583037469e+00,7.369098451311e-12,1.518583037467e+00,1.919480261614e-07,1.518582781752e+00,2.619618343804e-03,1.504092831988e+00
2.637500000000e+01,5.319077284168e-12,1.518583037469e+00,7.332344919454e-12,1.518583037467e+00,1.909906813870e-07,1.518582782707e+00,2.606552942807e-03,1.504105864753e+00
2.638000000000e+01,5.292548275537e-12,1.518583037469e+00,7.295774696602e-12,1.518583037467e+00,1.900381113895e-07,1.518582783658e+00,2.593552705769e-03,1.504118832516e+00
2.638500000000e+01,5.266151580889e-12,1.518583037469e+00,7.259386868497e-12,1.518583037467e+00,1.890902923548e-07,1.518582784603e+00,2.580617307684e-03,1.504131735603e+00
2.639000000000e+01,5.239886540305e-12,1.518583037469e+00,7.223180525442e-12,1.518583037467e+00,1.881472005872e-07,1.518582785544e+00,2.567746425166e-03,1.504144574335e+00
2.639500000000e+01,5.213752497158e-12,1.518583037469e+00,7.187154762277e-12,1.518583037467e+00,1.872088125095e-07,1.518582786480e+00,2.554939736443e-03,1.504157349033e+00
2.640000000000e+01,5.187748798094e-12,1.518583037469e+00,7.151308678354e-12,1.518583037467e+00,1.862751046618e-07,1.518582787411e+00,2.542196921346e-03,1.504170060018e+00
2.640500000000e+01,5.161874793020e-12,1.518583037469e+00,7.115641377522e-12,1.518583037467e+00,1.853460537014e-07,1.518582788338e+00,2.529517661304e-03,1.504182707606e+00
2.641000000000e+01,5.136129835085e-12,1.518583037469e+00,7.080151968094e-12,1.518583037467e+00,1.844216364020e-07,1.518582789260e+00,2.516901639336e-03,1.504195292114e+00
2.641500000000e+01,5.110513280664e-12,1.518583037469e+00,7.044839562834e-12,1.518583037467e+00,1.835018296531e-07,1.518582790177e+00,2.504348540040e-03,1.504207813857e+00
2.642000000000e+01,5.085024489340e-12,1.518583037469e+00,7.009703278930e-12,1.518583037467e+00,1.825866104595e-07,1.518582791090e+00,2.491858049588e-03,1.504220273147e+00
2.642500000000e+01,5.059662823894e-12,1.518583037469e+00,6.974742237973e-12,1.518583037467e+00,1.816759559407e-07,1.518582791999e+00,2.479429855717e-03,1.504232670297e+00
2.643000000000e+01,5.034427650282e-12,1.518583037469e+00,6.939955565936e-12,1.518583037467e+00,1.807698433303e-07,1.518582792903e+00,2.467063647721e-03,1.504245005615e+00
2.643500000000e+01,5.009318337623e-12,1.518583037469e+00,6.905342393149e-12,1.518583037467e+00,1.798682499753e-07,1.518582793802e+00,2.454759116445e-03,1.504257279411e+00
2.644000000000e+01,4.984334258184e-12,1.518583037469e+00,6.870901854281e-12,1.518583037467e+00,1.789711533360e-07,1.518582794697e+00,2.442515954275e-03,1.504269491990e+00
2.644500000000e+01,4.959474787360e-12,1.518583037469e+00,6.836633088318e-12,1.518583037467e+00,1.780785309848e-07,1.518582795587e+00,2.430333855131e-03,1.504281643660e+00
2.645000000000e+01,4.934739303665e-12,1.518583037469e+00,6.802535238538e-12,1.518583037467e+00,1.771903606062e-07,1.518582796473e+00,2.418212514459e-03,1.504293734722e+00
2.645500000000e+01,4.910127188709e-12,1.518583037469e+00,6.768607452493e-12,1.518583037467e+00,1.763066199958e-07,1.518582797355e+00,2.406151629227e-03,1.504305765480e+00
2.646000000000e+01,4.885637827189e-12,1.518583037469e+00,6.734848881987e-12,1.518583037467e+00,1.754272870601e-07,1.518582798232e+00,2.394150897911e-03,1.504317736235e+00
2.646500000000e+01,4.861270606869e-12,1.518583037469e+00,6.701258683054e-12,1.518583037467e+00,1.745523398158e-07,1.518582799105e+00,2.382210020492e-03,1.504329647285e+00
2.647000000000e+01,4.837024918567e-12,1.518583037469e+00,6.667836015937e-12,1.518583037467e+00,1.736817563890e-07,1.518582799973e+00,2.370328698447e-03,1.504341498928e+00
2.647500000000e+01,4.812900156140e-12,1.518583037469e+00,6.634580045068e-12,1.518583037467e+00,1.728155150151e-07,1.518582800837e+00,2.358506634743e-03,1.504353291462e+00
2.648000000000e+01,4.788895716468e-12,1.518583037469e+00,6.601489939046e-12,1.518583037467e+00,1.719535940381e-07,1.518582801697e+00,2.346743533828e-03,1.504365025179e+00
2.648500000000e+01,4.765010999438e-12,1.518583037469e+00,6.568564870615e-12,1.518583037467e+00,1.710959719100e-07,1.518582802552e+00,2.335039101624e-03,1.504376700375e+00
2.649000000000e+01,4.741245407931e-12,1.518583037469e+00,6.535804016649e-12,1.518583037468e+00,1.702426271900e-07,1.518582803404e+00,2.323393045519e-03,1.504388317340e+00
2.649500000000e+01,4.717598347807e-12,1.518583037469e+00,6.503206558123e-12,1.518583037468e+00,1.693935385446e-07,1.518582804251e+00,2.311805074360e-03,1.504399876365e+00
2.650000000000e+01,4.694069227886e-12,1.518583037469e+00,6.470771680100e-12,1.518583037468e+00,1.685486847465e-07,1.518582805093e+00,2.300274898450e-03,1.504411377740e+00
2.650500000000e+01,4.670657459941e-12,1.518583037469e+00,6.438498571706e-12,1.518583037468e+00,1.677080446743e-07,1.518582805932e+00,2.288802229531e-03,1.504422821751e+00
2.651000000000e+01,4.647362458676e-12,1.518583037469e+00,6.406386426112e-12,1.518583037468e+00,1.668715973119e-07,1.518582806766e+00,2.277386780787e-03,1.504434208685e+00
2.651500000000e+01,4.624183641714e-12,1.518583037469e+00,6.374434440512e-12,1.518583037468e+00,1.660393217482e-07,1.518582807596e+00,2.266028266832e-03,1.504445538826e+00
2.652000000000e+01,4.601120429584e-12,1.518583037469e+00,6.342641816105e-12,1.518583037468e+00,1.652111971761e-07,1.518582808422e+00,2.254726403701e-03,1.504456812458e+00
2.652500000000e+01,4.578172245705e-12,1.518583037469e+00,6.311007758074e-12,1.518583037468e+00,1.643872028926e-07,1.518582809244e+00,2.243480908848e-03,1.504468029863e+00
2.653000000000e+01,4.555338516370e-12,1.518583037469e+00,6.279531475566e-12,1.518583037468e+00,1.635673182977e-07,1.518582810062e+00,2.232291501134e-03,1.504479191320e+00
2.653500000000e+01,4.532618670735e-12,1.518583037470e+00,6.248212181671e-12,1.518583037468e+00,1.627515228943e-07,1.518582810876e+00,2.221157900824e-03,1.504490297110e+00
2.654000000000e+01,4.510012140803e-12,1.518583037470e+00,6.217049093406e-12,1.518583037468e+00,1.619397962875e-07,1.518582811686e+00,2.210079829578e-03,1.504501347509e+00
2.654500000000e+01,4.487518361410e-12,1.518583037470e+00,6.186041431693e-12,1.518583037468e+00,1.611321181840e-07,1.518582812491e+00,2.199057010442e-03,1.504512342794e+00
2.655000000000e+01,4.465136770209e-12,1.518583037470e+00,6.155188421337e-12,1.518583037468e+00,1.603284683918e-07,1.518582813293e+00,2.188089167846e-03,1.504523283240e+00
2.655500000000e+01,4.442866807660e-12,1.518583037470e+00,6.124489291013e-12,1.518583037468e+00,1.595288268197e-07,1.518582814091e+00,2.177176027593e-03,1.504534169120e+00
2.656000000000e+01,4.420707917013e-12,1.518583037470e+00,6.093943273240e-12,1.518583037468e+00,1.587331734765e-07,1.518582814884e+00,2.166317316854e-03,1.504545000707e+00
2.656500000000e+01,4.398659544293e-12,1.518583037470e+00,6.063549604366e-12,1.518583037468e+00,1.579414884710e-07,1.518582815674e+00,2.155512764161e-03,1.504555778270e+00
2.657000000000e+01,4.376721138292e-12,1.518583037470e+00,6.033307524548e-12,1.518583037468e+00,1.571537520109e-07,1.518582816460e+00,2.144762099399e-03,1.504566502081e+00
2.657500000000e+01,4.354892150547e-12,1.518583037470e+00,6.003216277732e-12,1.518583037468e+00,1.563699444028e-07,1.518582817242e+00,2.134065053802e-03,1.504577172406e+00
2.658000000000e+01,4.333172035332e-12,1.518583037470e+00,5.973275111636e-12,1.518583037468e+00,1.555900460515e-07,1.518582818020e+00,2.123421359942e-03,1.504587789513e+00
2.658500000000e+01,4.311560249644e-12,1.518583037470e+00,5.943483277729e-12,1.518583037468e+00,1.548140374594e-07,1.518582818794e+00,2.112830751726e-03,1.504598353667e+00
2.659000000000e+01,4.290056253187e-12,1.518583037470e+00,5.913840031214e-12,1.518583037468e+00,1.540418992263e-07,1.518582819564e+00,2.102292964390e-03,1.504608865132e+00
2.659500000000e+01,4.268659508360e-12,1.518583037470e+00,5.884344631007e-12,1.518583037468e+00,1.532736120487e-07,1.518582820330e+00,2.091807734487e-03,1.504619324170e+00
2.660000000000e+01,4.247369480243e-12,1.518583037470e+00,5.854996339722e-12,1.518583037468e+00,1.525091567194e-07,1.518582821093e+00,2.081374799886e-03,1.504629731044e+00
2.660500000000e+01,4.226185636584e-12,1.518583037470e+00,5.825794423651e-12,1.518583037468e+00,1.517485141270e-07,1.518582821851e+00,2.070993899764e-03,1.504640086014e+00
2.661000000000e+01,4.205107447786e-12,1.518583037470e+00,5.796738152744e-12,1.518583037468e+00,1.509916652553e-07,1.518582822606e+00,2.060664774597e-03,1.504650389338e+00
2.661500000000e+01,4.184134386893e-12,1.518583037470e+00,5.767826800593e-12,1.518583037468e+00,1.502385911831e-07,1.518582823358e+00,2.050387166157e-03,1.504660641273e+00
2.662000000000e+01,4.163265929577e-12,1.518583037470e+00,5.739059644412e-12,1.518583037468e+00,1.494892730835e-07,1.518582824105e+00,2.040160817502e-03,1.504670842077e+00
2.662500000000e+01,4.142501554127e-12,1.518583037470e+00,5.710435965021e-12,1.518583037468e+00,1.487436922235e-07,1.518582824849e+00,2.029985472975e-03,1.504680992005e+00
2.663000000000e+01,4.121840741432e-12,1.518583037470e+00,5.681955046826e-12,1.518583037468e+00,1.480018299636e-07,1.518582825589e+00,2.019860878190e-03,1.504691091309e+00
2.663500000000e+01,4.101282974969e-12,1.518583037470e+00,5.653616177804e-12,1.518583037468e+00,1.472636677571e-07,1.518582826325e+00,2.009786780032e-03,1.504701140243e+00
2.664000000000e+01,4.080827740795e-12,1.518583037470e+00,5.625418649481e-12,1.518583037468e+00,1.465291871500e-07,1.518582827058e+00,1.999762926648e-03,1.504711139058e+00
2.664500000000e+01,4.060474527527e-12,1.518583037470e+00,5.597361756916e-12,1.518583037468e+00,1.457983697802e-07,1.518582827787e+00,1.989789067442e-03,1.504721088003e+00
